,"('Moscow', 'Rome', 'Berlin')",
,"('Moscow', 'Rome', 'Athens')",
,"('Moscow', 'Rome', 'Antwerp')",
,"('Moscow', 'Rome', 'St. Louis')",
,"('Moscow', 'Rome', 'Sydney')",
,"('Moscow', 'Rome', 'Rio')",
,"('Moscow', 'Rome', 'Munich')",
,"('Moscow', 'Rome', 'Los Angeles')",
,"('Moscow', 'Rome', 'Seoul')",
,"('Moscow', 'Rome', 'Helsinki')",
,"('Moscow', 'Rome', 'Mexico City')",
,"('Moscow', 'Paris', 'London')",
,"('Moscow', 'Paris', 'Stockholm')",
,"('Moscow', 'Paris', 'Amsterdam')",
,"('Moscow', 'Paris', 'Rome')",
,"('Moscow', 'Paris', 'Montreal')",
,"('Moscow', 'Paris', 'Tokyo')",
,"('Moscow', 'Paris', 'Melbourne')",
,"('Moscow', 'Paris', 'Atlanta')",
,"('Moscow', 'Paris', 'Beijing')",
,"('Moscow', 'Paris', 'Barcelona')",
,"('Moscow', 'Paris', 'Berlin')",
,"('Moscow', 'Paris', 'Athens')",
,"('Moscow', 'Paris', 'Antwerp')",
,"('Moscow', 'Paris', 'St. Louis')",
,"('Moscow', 'Paris', 'Sydney')",
,"('Moscow', 'Paris', 'Rio')",
,"('Moscow', 'Paris', 'Munich')",
,"('Moscow', 'Paris', 'Los Angeles')",
,"('Moscow', 'Paris', 'Seoul')",
,"('Moscow', 'Paris', 'Helsinki')",
,"('Moscow', 'Paris', 'Mexico City')",
,"('Moscow', 'Montreal', 'London')",
,"('Moscow', 'Montreal', 'Stockholm')",
,"('Moscow', 'Montreal', 'Amsterdam')",
,"('Moscow', 'Montreal', 'Rome')",
,"('Moscow', 'Montreal', 'Paris')",
,"('Moscow', 'Montreal', 'Tokyo')",
,"('Moscow', 'Montreal', 'Melbourne')",
,"('Moscow', 'Montreal', 'Atlanta')",
,"('Moscow', 'Montreal', 'Beijing')",
,"('Moscow', 'Montreal', 'Barcelona')",
,"('Moscow', 'Montreal', 'Berlin')",
,"('Moscow', 'Montreal', 'Athens')",
,"('Moscow', 'Montreal', 'Antwerp')",
,"('Moscow', 'Montreal', 'St. Louis')",
,"('Moscow', 'Montreal', 'Sydney')",
,"('Moscow', 'Montreal', 'Rio')",
,"('Moscow', 'Montreal', 'Munich')",
,"('Moscow', 'Montreal', 'Los Angeles')",
,"('Moscow', 'Montreal', 'Seoul')",
,"('Moscow', 'Montreal', 'Helsinki')",
,"('Moscow', 'Montreal', 'Mexico City')",
,"('Moscow', 'Tokyo', 'London')",
,"('Moscow', 'Tokyo', 'Stockholm')",
,"('Moscow', 'Tokyo', 'Amsterdam')",
,"('Moscow', 'Tokyo', 'Rome')",
,"('Moscow', 'Tokyo', 'Paris')",
,"('Moscow', 'Tokyo', 'Montreal')",
,"('Moscow', 'Tokyo', 'Melbourne')",
,"('Moscow', 'Tokyo', 'Atlanta')",
,"('Moscow', 'Tokyo', 'Beijing')",
,"('Moscow', 'Tokyo', 'Barcelona')",
,"('Moscow', 'Tokyo', 'Berlin')",
,"('Moscow', 'Tokyo', 'Athens')",
,"('Moscow', 'Tokyo', 'Antwerp')",
,"('Moscow', 'Tokyo', 'St. Louis')",
,"('Moscow', 'Tokyo', 'Sydney')",
,"('Moscow', 'Tokyo', 'Rio')",
,"('Moscow', 'Tokyo', 'Munich')",
,"('Moscow', 'Tokyo', 'Los Angeles')",
,"('Moscow', 'Tokyo', 'Seoul')",
,"('Moscow', 'Tokyo', 'Helsinki')",
,"('Moscow', 'Tokyo', 'Mexico City')",
,"('Moscow', 'Melbourne', 'London')",
,"('Moscow', 'Melbourne', 'Stockholm')",
,"('Moscow', 'Melbourne', 'Amsterdam')",
,"('Moscow', 'Melbourne', 'Rome')",
,"('Moscow', 'Melbourne', 'Paris')",
,"('Moscow', 'Melbourne', 'Montreal')",
,"('Moscow', 'Melbourne', 'Tokyo')",
,"('Moscow', 'Melbourne', 'Atlanta')",
,"('Moscow', 'Melbourne', 'Beijing')",
,"('Moscow', 'Melbourne', 'Barcelona')",
,"('Moscow', 'Melbourne', 'Berlin')",
,"('Moscow', 'Melbourne', 'Athens')",
,"('Moscow', 'Melbourne', 'Antwerp')",
,"('Moscow', 'Melbourne', 'St. Louis')",
,"('Moscow', 'Melbourne', 'Sydney')",
,"('Moscow', 'Melbourne', 'Rio')",
,"('Moscow', 'Melbourne', 'Munich')",
,"('Moscow', 'Melbourne', 'Los Angeles')",
,"('Moscow', 'Melbourne', 'Seoul')",
,"('Moscow', 'Melbourne', 'Helsinki')",
,"('Moscow', 'Melbourne', 'Mexico City')",
,"('Moscow', 'Atlanta', 'London')",
,"('Moscow', 'Atlanta', 'Stockholm')",
,"('Moscow', 'Atlanta', 'Amsterdam')",
,"('Moscow', 'Atlanta', 'Rome')",
,"('Moscow', 'Atlanta', 'Paris')",
,"('Moscow', 'Atlanta', 'Montreal')",
,"('Moscow', 'Atlanta', 'Tokyo')",
,"('Moscow', 'Atlanta', 'Melbourne')",
,"('Moscow', 'Atlanta', 'Beijing')",
,"('Moscow', 'Atlanta', 'Barcelona')",
,"('Moscow', 'Atlanta', 'Berlin')",
,"('Moscow', 'Atlanta', 'Athens')",
,"('Moscow', 'Atlanta', 'Antwerp')",
,"('Moscow', 'Atlanta', 'St. Louis')",
,"('Moscow', 'Atlanta', 'Sydney')",
,"('Moscow', 'Atlanta', 'Rio')",
,"('Moscow', 'Atlanta', 'Munich')",
,"('Moscow', 'Atlanta', 'Los Angeles')",
,"('Moscow', 'Atlanta', 'Seoul')",
,"('Moscow', 'Atlanta', 'Helsinki')",
,"('Moscow', 'Atlanta', 'Mexico City')",
,"('Moscow', 'Beijing', 'London')",
,"('Moscow', 'Beijing', 'Stockholm')",
,"('Moscow', 'Beijing', 'Amsterdam')",
,"('Moscow', 'Beijing', 'Rome')",
,"('Moscow', 'Beijing', 'Paris')",
,"('Moscow', 'Beijing', 'Montreal')",
,"('Moscow', 'Beijing', 'Tokyo')",
,"('Moscow', 'Beijing', 'Melbourne')",
,"('Moscow', 'Beijing', 'Atlanta')",
,"('Moscow', 'Beijing', 'Barcelona')",
,"('Moscow', 'Beijing', 'Berlin')",
,"('Moscow', 'Beijing', 'Athens')",
,"('Moscow', 'Beijing', 'Antwerp')",
,"('Moscow', 'Beijing', 'St. Louis')",
,"('Moscow', 'Beijing', 'Sydney')",
,"('Moscow', 'Beijing', 'Rio')",
,"('Moscow', 'Beijing', 'Munich')",
,"('Moscow', 'Beijing', 'Los Angeles')",
,"('Moscow', 'Beijing', 'Seoul')",
,"('Moscow', 'Beijing', 'Helsinki')",
,"('Moscow', 'Beijing', 'Mexico City')",
,"('Moscow', 'Barcelona', 'London')",
,"('Moscow', 'Barcelona', 'Stockholm')",
,"('Moscow', 'Barcelona', 'Amsterdam')",
,"('Moscow', 'Barcelona', 'Rome')",
,"('Moscow', 'Barcelona', 'Paris')",
,"('Moscow', 'Barcelona', 'Montreal')",
,"('Moscow', 'Barcelona', 'Tokyo')",
,"('Moscow', 'Barcelona', 'Melbourne')",
,"('Moscow', 'Barcelona', 'Atlanta')",
,"('Moscow', 'Barcelona', 'Beijing')",
,"('Moscow', 'Barcelona', 'Berlin')",
,"('Moscow', 'Barcelona', 'Athens')",
,"('Moscow', 'Barcelona', 'Antwerp')",
,"('Moscow', 'Barcelona', 'St. Louis')",
,"('Moscow', 'Barcelona', 'Sydney')",
,"('Moscow', 'Barcelona', 'Rio')",
,"('Moscow', 'Barcelona', 'Munich')",
,"('Moscow', 'Barcelona', 'Los Angeles')",
,"('Moscow', 'Barcelona', 'Seoul')",
,"('Moscow', 'Barcelona', 'Helsinki')",
,"('Moscow', 'Barcelona', 'Mexico City')",
,"('Moscow', 'Berlin', 'London')",
,"('Moscow', 'Berlin', 'Stockholm')",
,"('Moscow', 'Berlin', 'Amsterdam')",
,"('Moscow', 'Berlin', 'Rome')",
,"('Moscow', 'Berlin', 'Paris')",
,"('Moscow', 'Berlin', 'Montreal')",
,"('Moscow', 'Berlin', 'Tokyo')",
,"('Moscow', 'Berlin', 'Melbourne')",
,"('Moscow', 'Berlin', 'Atlanta')",
,"('Moscow', 'Berlin', 'Beijing')",
,"('Moscow', 'Berlin', 'Barcelona')",
,"('Moscow', 'Berlin', 'Athens')",
,"('Moscow', 'Berlin', 'Antwerp')",
,"('Moscow', 'Berlin', 'St. Louis')",
,"('Moscow', 'Berlin', 'Sydney')",
,"('Moscow', 'Berlin', 'Rio')",
,"('Moscow', 'Berlin', 'Munich')",
,"('Moscow', 'Berlin', 'Los Angeles')",
,"('Moscow', 'Berlin', 'Seoul')",
,"('Moscow', 'Berlin', 'Helsinki')",
,"('Moscow', 'Berlin', 'Mexico City')",
,"('Moscow', 'Athens', 'London')",
,"('Moscow', 'Athens', 'Stockholm')",
,"('Moscow', 'Athens', 'Amsterdam')",
,"('Moscow', 'Athens', 'Rome')",
,"('Moscow', 'Athens', 'Paris')",
,"('Moscow', 'Athens', 'Montreal')",
,"('Moscow', 'Athens', 'Tokyo')",
,"('Moscow', 'Athens', 'Melbourne')",
,"('Moscow', 'Athens', 'Atlanta')",
,"('Moscow', 'Athens', 'Beijing')",
,"('Moscow', 'Athens', 'Barcelona')",
,"('Moscow', 'Athens', 'Berlin')",
,"('Moscow', 'Athens', 'Antwerp')",
,"('Moscow', 'Athens', 'St. Louis')",
,"('Moscow', 'Athens', 'Sydney')",
,"('Moscow', 'Athens', 'Rio')",
,"('Moscow', 'Athens', 'Munich')",
,"('Moscow', 'Athens', 'Los Angeles')",
,"('Moscow', 'Athens', 'Seoul')",
,"('Moscow', 'Athens', 'Helsinki')",
,"('Moscow', 'Athens', 'Mexico City')",
,"('Moscow', 'Antwerp', 'London')",
,"('Moscow', 'Antwerp', 'Stockholm')",
,"('Moscow', 'Antwerp', 'Amsterdam')",
,"('Moscow', 'Antwerp', 'Rome')",
,"('Moscow', 'Antwerp', 'Paris')",
,"('Moscow', 'Antwerp', 'Montreal')",
,"('Moscow', 'Antwerp', 'Tokyo')",
,"('Moscow', 'Antwerp', 'Melbourne')",
,"('Moscow', 'Antwerp', 'Atlanta')",
,"('Moscow', 'Antwerp', 'Beijing')",
,"('Moscow', 'Antwerp', 'Barcelona')",
,"('Moscow', 'Antwerp', 'Berlin')",
,"('Moscow', 'Antwerp', 'Athens')",
,"('Moscow', 'Antwerp', 'St. Louis')",
,"('Moscow', 'Antwerp', 'Sydney')",
,"('Moscow', 'Antwerp', 'Rio')",
,"('Moscow', 'Antwerp', 'Munich')",
,"('Moscow', 'Antwerp', 'Los Angeles')",
,"('Moscow', 'Antwerp', 'Seoul')",
,"('Moscow', 'Antwerp', 'Helsinki')",
,"('Moscow', 'Antwerp', 'Mexico City')",
,"('Moscow', 'St. Louis', 'London')",
,"('Moscow', 'St. Louis', 'Stockholm')",
,"('Moscow', 'St. Louis', 'Amsterdam')",
,"('Moscow', 'St. Louis', 'Rome')",
,"('Moscow', 'St. Louis', 'Paris')",
,"('Moscow', 'St. Louis', 'Montreal')",
,"('Moscow', 'St. Louis', 'Tokyo')",
,"('Moscow', 'St. Louis', 'Melbourne')",
,"('Moscow', 'St. Louis', 'Atlanta')",
,"('Moscow', 'St. Louis', 'Beijing')",
,"('Moscow', 'St. Louis', 'Barcelona')",
,"('Moscow', 'St. Louis', 'Berlin')",
,"('Moscow', 'St. Louis', 'Athens')",
,"('Moscow', 'St. Louis', 'Antwerp')",
,"('Moscow', 'St. Louis', 'Sydney')",
,"('Moscow', 'St. Louis', 'Rio')",
,"('Moscow', 'St. Louis', 'Munich')",
,"('Moscow', 'St. Louis', 'Los Angeles')",
,"('Moscow', 'St. Louis', 'Seoul')",
,"('Moscow', 'St. Louis', 'Helsinki')",
,"('Moscow', 'St. Louis', 'Mexico City')",
,"('Moscow', 'Sydney', 'London')",
,"('Moscow', 'Sydney', 'Stockholm')",
,"('Moscow', 'Sydney', 'Amsterdam')",
,"('Moscow', 'Sydney', 'Rome')",
,"('Moscow', 'Sydney', 'Paris')",
,"('Moscow', 'Sydney', 'Montreal')",
,"('Moscow', 'Sydney', 'Tokyo')",
,"('Moscow', 'Sydney', 'Melbourne')",
,"('Moscow', 'Sydney', 'Atlanta')",
,"('Moscow', 'Sydney', 'Beijing')",
,"('Moscow', 'Sydney', 'Barcelona')",
,"('Moscow', 'Sydney', 'Berlin')",
,"('Moscow', 'Sydney', 'Athens')",
,"('Moscow', 'Sydney', 'Antwerp')",
,"('Moscow', 'Sydney', 'St. Louis')",
,"('Moscow', 'Sydney', 'Rio')",
,"('Moscow', 'Sydney', 'Munich')",
,"('Moscow', 'Sydney', 'Los Angeles')",
,"('Moscow', 'Sydney', 'Seoul')",
,"('Moscow', 'Sydney', 'Helsinki')",
,"('Moscow', 'Sydney', 'Mexico City')",
,"('Moscow', 'Rio', 'London')",
,"('Moscow', 'Rio', 'Stockholm')",
,"('Moscow', 'Rio', 'Amsterdam')",
,"('Moscow', 'Rio', 'Rome')",
,"('Moscow', 'Rio', 'Paris')",
,"('Moscow', 'Rio', 'Montreal')",
,"('Moscow', 'Rio', 'Tokyo')",
,"('Moscow', 'Rio', 'Melbourne')",
,"('Moscow', 'Rio', 'Atlanta')",
,"('Moscow', 'Rio', 'Beijing')",
,"('Moscow', 'Rio', 'Barcelona')",
,"('Moscow', 'Rio', 'Berlin')",
,"('Moscow', 'Rio', 'Athens')",
,"('Moscow', 'Rio', 'Antwerp')",
,"('Moscow', 'Rio', 'St. Louis')",
,"('Moscow', 'Rio', 'Sydney')",
,"('Moscow', 'Rio', 'Munich')",
,"('Moscow', 'Rio', 'Los Angeles')",
,"('Moscow', 'Rio', 'Seoul')",
,"('Moscow', 'Rio', 'Helsinki')",
,"('Moscow', 'Rio', 'Mexico City')",
,"('Moscow', 'Munich', 'London')",
,"('Moscow', 'Munich', 'Stockholm')",
,"('Moscow', 'Munich', 'Amsterdam')",
,"('Moscow', 'Munich', 'Rome')",
,"('Moscow', 'Munich', 'Paris')",
,"('Moscow', 'Munich', 'Montreal')",
,"('Moscow', 'Munich', 'Tokyo')",
,"('Moscow', 'Munich', 'Melbourne')",
,"('Moscow', 'Munich', 'Atlanta')",
,"('Moscow', 'Munich', 'Beijing')",
,"('Moscow', 'Munich', 'Barcelona')",
,"('Moscow', 'Munich', 'Berlin')",
,"('Moscow', 'Munich', 'Athens')",
,"('Moscow', 'Munich', 'Antwerp')",
,"('Moscow', 'Munich', 'St. Louis')",
,"('Moscow', 'Munich', 'Sydney')",
,"('Moscow', 'Munich', 'Rio')",
,"('Moscow', 'Munich', 'Los Angeles')",
,"('Moscow', 'Munich', 'Seoul')",
,"('Moscow', 'Munich', 'Helsinki')",
,"('Moscow', 'Munich', 'Mexico City')",
,"('Moscow', 'Los Angeles', 'London')",
,"('Moscow', 'Los Angeles', 'Stockholm')",
,"('Moscow', 'Los Angeles', 'Amsterdam')",
,"('Moscow', 'Los Angeles', 'Rome')",
,"('Moscow', 'Los Angeles', 'Paris')",
,"('Moscow', 'Los Angeles', 'Montreal')",
,"('Moscow', 'Los Angeles', 'Tokyo')",
,"('Moscow', 'Los Angeles', 'Melbourne')",
,"('Moscow', 'Los Angeles', 'Atlanta')",
,"('Moscow', 'Los Angeles', 'Beijing')",
,"('Moscow', 'Los Angeles', 'Barcelona')",
,"('Moscow', 'Los Angeles', 'Berlin')",
,"('Moscow', 'Los Angeles', 'Athens')",
,"('Moscow', 'Los Angeles', 'Antwerp')",
,"('Moscow', 'Los Angeles', 'St. Louis')",
,"('Moscow', 'Los Angeles', 'Sydney')",
,"('Moscow', 'Los Angeles', 'Rio')",
,"('Moscow', 'Los Angeles', 'Munich')",
,"('Moscow', 'Los Angeles', 'Seoul')",
,"('Moscow', 'Los Angeles', 'Helsinki')",
,"('Moscow', 'Los Angeles', 'Mexico City')",
,"('Moscow', 'Seoul', 'London')",
,"('Moscow', 'Seoul', 'Stockholm')",
,"('Moscow', 'Seoul', 'Amsterdam')",
,"('Moscow', 'Seoul', 'Rome')",
,"('Moscow', 'Seoul', 'Paris')",
,"('Moscow', 'Seoul', 'Montreal')",
,"('Moscow', 'Seoul', 'Tokyo')",
,"('Moscow', 'Seoul', 'Melbourne')",
,"('Moscow', 'Seoul', 'Atlanta')",
,"('Moscow', 'Seoul', 'Beijing')",
,"('Moscow', 'Seoul', 'Barcelona')",
,"('Moscow', 'Seoul', 'Berlin')",
,"('Moscow', 'Seoul', 'Athens')",
,"('Moscow', 'Seoul', 'Antwerp')",
,"('Moscow', 'Seoul', 'St. Louis')",
,"('Moscow', 'Seoul', 'Sydney')",
,"('Moscow', 'Seoul', 'Rio')",
,"('Moscow', 'Seoul', 'Munich')",
,"('Moscow', 'Seoul', 'Los Angeles')",
,"('Moscow', 'Seoul', 'Helsinki')",
,"('Moscow', 'Seoul', 'Mexico City')",
,"('Moscow', 'Helsinki', 'London')",
,"('Moscow', 'Helsinki', 'Stockholm')",
,"('Moscow', 'Helsinki', 'Amsterdam')",
,"('Moscow', 'Helsinki', 'Rome')",
,"('Moscow', 'Helsinki', 'Paris')",
,"('Moscow', 'Helsinki', 'Montreal')",
,"('Moscow', 'Helsinki', 'Tokyo')",
,"('Moscow', 'Helsinki', 'Melbourne')",
,"('Moscow', 'Helsinki', 'Atlanta')",
,"('Moscow', 'Helsinki', 'Beijing')",
,"('Moscow', 'Helsinki', 'Barcelona')",
,"('Moscow', 'Helsinki', 'Berlin')",
,"('Moscow', 'Helsinki', 'Athens')",
,"('Moscow', 'Helsinki', 'Antwerp')",
,"('Moscow', 'Helsinki', 'St. Louis')",
,"('Moscow', 'Helsinki', 'Sydney')",
,"('Moscow', 'Helsinki', 'Rio')",
,"('Moscow', 'Helsinki', 'Munich')",
,"('Moscow', 'Helsinki', 'Los Angeles')",
,"('Moscow', 'Helsinki', 'Seoul')",
,"('Moscow', 'Helsinki', 'Mexico City')",
,"('Moscow', 'Mexico City', 'London')",
,"('Moscow', 'Mexico City', 'Stockholm')",
,"('Moscow', 'Mexico City', 'Amsterdam')",
,"('Moscow', 'Mexico City', 'Rome')",
,"('Moscow', 'Mexico City', 'Paris')",
,"('Moscow', 'Mexico City', 'Montreal')",
,"('Moscow', 'Mexico City', 'Tokyo')",
,"('Moscow', 'Mexico City', 'Melbourne')",
,"('Moscow', 'Mexico City', 'Atlanta')",
,"('Moscow', 'Mexico City', 'Beijing')",
,"('Moscow', 'Mexico City', 'Barcelona')",
,"('Moscow', 'Mexico City', 'Berlin')",
,"('Moscow', 'Mexico City', 'Athens')",
,"('Moscow', 'Mexico City', 'Antwerp')",
,"('Moscow', 'Mexico City', 'St. Louis')",
,"('Moscow', 'Mexico City', 'Sydney')",
,"('Moscow', 'Mexico City', 'Rio')",
,"('Moscow', 'Mexico City', 'Munich')",
,"('Moscow', 'Mexico City', 'Los Angeles')",
,"('Moscow', 'Mexico City', 'Seoul')",
,"('Moscow', 'Mexico City', 'Helsinki')",
,"('Barcelona', 'London', 'Stockholm')",
,"('Barcelona', 'London', 'Amsterdam')",
,"('Barcelona', 'London', 'Rome')",
,"('Barcelona', 'London', 'Paris')",
,"('Barcelona', 'London', 'Montreal')",
,"('Barcelona', 'London', 'Tokyo')",
,"('Barcelona', 'London', 'Melbourne')",
,"('Barcelona', 'London', 'Atlanta')",
,"('Barcelona', 'London', 'Beijing')",
,"('Barcelona', 'London', 'Moscow')",
,"('Barcelona', 'London', 'Berlin')",
,"('Barcelona', 'London', 'Athens')",
,"('Barcelona', 'London', 'Antwerp')",
,"('Barcelona', 'London', 'St. Louis')",
,"('Barcelona', 'London', 'Sydney')",
,"('Barcelona', 'London', 'Rio')",
,"('Barcelona', 'London', 'Munich')",
,"('Barcelona', 'London', 'Los Angeles')",
,"('Barcelona', 'London', 'Seoul')",
,"('Barcelona', 'London', 'Helsinki')",
,"('Barcelona', 'London', 'Mexico City')",
,"('Barcelona', 'Stockholm', 'London')",
,"('Barcelona', 'Stockholm', 'Amsterdam')",
,"('Barcelona', 'Stockholm', 'Rome')",
,"('Barcelona', 'Stockholm', 'Paris')",
,"('Barcelona', 'Stockholm', 'Montreal')",
,"('Barcelona', 'Stockholm', 'Tokyo')",
,"('Barcelona', 'Stockholm', 'Melbourne')",
,"('Barcelona', 'Stockholm', 'Atlanta')",
,"('Barcelona', 'Stockholm', 'Beijing')",
,"('Barcelona', 'Stockholm', 'Moscow')",
,"('Barcelona', 'Stockholm', 'Berlin')",
,"('Barcelona', 'Stockholm', 'Athens')",
,"('Barcelona', 'Stockholm', 'Antwerp')",
,"('Barcelona', 'Stockholm', 'St. Louis')",
,"('Barcelona', 'Stockholm', 'Sydney')",
,"('Barcelona', 'Stockholm', 'Rio')",
,"('Barcelona', 'Stockholm', 'Munich')",
,"('Barcelona', 'Stockholm', 'Los Angeles')",
,"('Barcelona', 'Stockholm', 'Seoul')",
,"('Barcelona', 'Stockholm', 'Helsinki')",
,"('Barcelona', 'Stockholm', 'Mexico City')",
,"('Barcelona', 'Amsterdam', 'London')",
,"('Barcelona', 'Amsterdam', 'Stockholm')",
,"('Barcelona', 'Amsterdam', 'Rome')",
,"('Barcelona', 'Amsterdam', 'Paris')",
,"('Barcelona', 'Amsterdam', 'Montreal')",
,"('Barcelona', 'Amsterdam', 'Tokyo')",
,"('Barcelona', 'Amsterdam', 'Melbourne')",
,"('Barcelona', 'Amsterdam', 'Atlanta')",
,"('Barcelona', 'Amsterdam', 'Beijing')",
,"('Barcelona', 'Amsterdam', 'Moscow')",
,"('Barcelona', 'Amsterdam', 'Berlin')",
,"('Barcelona', 'Amsterdam', 'Athens')",
,"('Barcelona', 'Amsterdam', 'Antwerp')",
,"('Barcelona', 'Amsterdam', 'St. Louis')",
,"('Barcelona', 'Amsterdam', 'Sydney')",
,"('Barcelona', 'Amsterdam', 'Rio')",
,"('Barcelona', 'Amsterdam', 'Munich')",
,"('Barcelona', 'Amsterdam', 'Los Angeles')",
,"('Barcelona', 'Amsterdam', 'Seoul')",
,"('Barcelona', 'Amsterdam', 'Helsinki')",
,"('Barcelona', 'Amsterdam', 'Mexico City')",
,"('Barcelona', 'Rome', 'London')",
,"('Barcelona', 'Rome', 'Stockholm')",
,"('Barcelona', 'Rome', 'Amsterdam')",
,"('Barcelona', 'Rome', 'Paris')",
,"('Barcelona', 'Rome', 'Montreal')",
,"('Barcelona', 'Rome', 'Tokyo')",
,"('Barcelona', 'Rome', 'Melbourne')",
,"('Barcelona', 'Rome', 'Atlanta')",
,"('Barcelona', 'Rome', 'Beijing')",
,"('Barcelona', 'Rome', 'Moscow')",
,"('Barcelona', 'Rome', 'Berlin')",
,"('Barcelona', 'Rome', 'Athens')",
,"('Barcelona', 'Rome', 'Antwerp')",
,"('Barcelona', 'Rome', 'St. Louis')",
,"('Barcelona', 'Rome', 'Sydney')",
,"('Barcelona', 'Rome', 'Rio')",
,"('Barcelona', 'Rome', 'Munich')",
,"('Barcelona', 'Rome', 'Los Angeles')",
,"('Barcelona', 'Rome', 'Seoul')",
,"('Barcelona', 'Rome', 'Helsinki')",
,"('Barcelona', 'Rome', 'Mexico City')",
,"('Barcelona', 'Paris', 'London')",
,"('Barcelona', 'Paris', 'Stockholm')",
,"('Barcelona', 'Paris', 'Amsterdam')",
,"('Barcelona', 'Paris', 'Rome')",
,"('Barcelona', 'Paris', 'Montreal')",
,"('Barcelona', 'Paris', 'Tokyo')",
,"('Barcelona', 'Paris', 'Melbourne')",
,"('Barcelona', 'Paris', 'Atlanta')",
,"('Barcelona', 'Paris', 'Beijing')",
,"('Barcelona', 'Paris', 'Moscow')",
,"('Barcelona', 'Paris', 'Berlin')",
,"('Barcelona', 'Paris', 'Athens')",
,"('Barcelona', 'Paris', 'Antwerp')",
,"('Barcelona', 'Paris', 'St. Louis')",
,"('Barcelona', 'Paris', 'Sydney')",
,"('Barcelona', 'Paris', 'Rio')",
,"('Barcelona', 'Paris', 'Munich')",
,"('Barcelona', 'Paris', 'Los Angeles')",
,"('Barcelona', 'Paris', 'Seoul')",
,"('Barcelona', 'Paris', 'Helsinki')",
,"('Barcelona', 'Paris', 'Mexico City')",
,"('Barcelona', 'Montreal', 'London')",
,"('Barcelona', 'Montreal', 'Stockholm')",
,"('Barcelona', 'Montreal', 'Amsterdam')",
,"('Barcelona', 'Montreal', 'Rome')",
,"('Barcelona', 'Montreal', 'Paris')",
,"('Barcelona', 'Montreal', 'Tokyo')",
,"('Barcelona', 'Montreal', 'Melbourne')",
,"('Barcelona', 'Montreal', 'Atlanta')",
,"('Barcelona', 'Montreal', 'Beijing')",
,"('Barcelona', 'Montreal', 'Moscow')",
,"('Barcelona', 'Montreal', 'Berlin')",
,"('Barcelona', 'Montreal', 'Athens')",
,"('Barcelona', 'Montreal', 'Antwerp')",
,"('Barcelona', 'Montreal', 'St. Louis')",
,"('Barcelona', 'Montreal', 'Sydney')",
,"('Barcelona', 'Montreal', 'Rio')",
,"('Barcelona', 'Montreal', 'Munich')",
,"('Barcelona', 'Montreal', 'Los Angeles')",
,"('Barcelona', 'Montreal', 'Seoul')",
,"('Barcelona', 'Montreal', 'Helsinki')",
,"('Barcelona', 'Montreal', 'Mexico City')",
,"('Barcelona', 'Tokyo', 'London')",
,"('Barcelona', 'Tokyo', 'Stockholm')",
,"('Barcelona', 'Tokyo', 'Amsterdam')",
,"('Barcelona', 'Tokyo', 'Rome')",
,"('Barcelona', 'Tokyo', 'Paris')",
,"('Barcelona', 'Tokyo', 'Montreal')",
,"('Barcelona', 'Tokyo', 'Melbourne')",
,"('Barcelona', 'Tokyo', 'Atlanta')",
,"('Barcelona', 'Tokyo', 'Beijing')",
,"('Barcelona', 'Tokyo', 'Moscow')",
,"('Barcelona', 'Tokyo', 'Berlin')",
,"('Barcelona', 'Tokyo', 'Athens')",
,"('Barcelona', 'Tokyo', 'Antwerp')",
,"('Barcelona', 'Tokyo', 'St. Louis')",
,"('Barcelona', 'Tokyo', 'Sydney')",
,"('Barcelona', 'Tokyo', 'Rio')",
,"('Barcelona', 'Tokyo', 'Munich')",
,"('Barcelona', 'Tokyo', 'Los Angeles')",
,"('Barcelona', 'Tokyo', 'Seoul')",
,"('Barcelona', 'Tokyo', 'Helsinki')",
,"('Barcelona', 'Tokyo', 'Mexico City')",
,"('Barcelona', 'Melbourne', 'London')",
,"('Barcelona', 'Melbourne', 'Stockholm')",
,"('Barcelona', 'Melbourne', 'Amsterdam')",
,"('Barcelona', 'Melbourne', 'Rome')",
,"('Barcelona', 'Melbourne', 'Paris')",
,"('Barcelona', 'Melbourne', 'Montreal')",
,"('Barcelona', 'Melbourne', 'Tokyo')",
,"('Barcelona', 'Melbourne', 'Atlanta')",
,"('Barcelona', 'Melbourne', 'Beijing')",
,"('Barcelona', 'Melbourne', 'Moscow')",
,"('Barcelona', 'Melbourne', 'Berlin')",
,"('Barcelona', 'Melbourne', 'Athens')",
,"('Barcelona', 'Melbourne', 'Antwerp')",
,"('Barcelona', 'Melbourne', 'St. Louis')",
,"('Barcelona', 'Melbourne', 'Sydney')",
,"('Barcelona', 'Melbourne', 'Rio')",
,"('Barcelona', 'Melbourne', 'Munich')",
,"('Barcelona', 'Melbourne', 'Los Angeles')",
,"('Barcelona', 'Melbourne', 'Seoul')",
,"('Barcelona', 'Melbourne', 'Helsinki')",
,"('Barcelona', 'Melbourne', 'Mexico City')",
,"('Barcelona', 'Atlanta', 'London')",
,"('Barcelona', 'Atlanta', 'Stockholm')",
,"('Barcelona', 'Atlanta', 'Amsterdam')",
,"('Barcelona', 'Atlanta', 'Rome')",
,"('Barcelona', 'Atlanta', 'Paris')",
,"('Barcelona', 'Atlanta', 'Montreal')",
,"('Barcelona', 'Atlanta', 'Tokyo')",
,"('Barcelona', 'Atlanta', 'Melbourne')",
